INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
073610048,12/27/2007,09:51 AM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3400 N 77TH ST
073610053,12/27/2007,09:22 AM,7,BURGLARY/BREAKING AND ENTERING,,,,,3829 N 36TH ST
073610062,12/27/2007,08:30 AM,7,THEFT FROM MOTOR VEHICLE,,,,,4522 W HAMPTON AV
073610063,12/27/2007,11:09 AM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,4227 N 61ST ST
073610067,12/27/2007,10:17 AM,7,MOTOR VEHICLE THEFT,,,,,6000 W CAPITOL DR
073610069,12/27/2007,12:11 PM,7,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,4773 N 50TH ST
073610075,12/27/2007,09:18 AM,7,THEFT FROM BUILDING,,,,,4705 W BURLEIGH ST #7
073610083,12/27/2007,01:28 PM,7,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,4321 N 104TH ST
073610085,12/27/2007,01:35 PM,7,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,4800 N 76TH ST
073610094,12/27/2007,10:53 AM,7,THEFT FROM MOTOR VEHICLE,,,,,5526 W FOND DU LAC AV
073610109,12/27/2007,03:29 PM,7,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,4847 N 37TH ST
073610122,12/27/2007,05:00 PM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,6727 W VILLARD AV
073610124,12/27/2007,04:22 PM,7,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,7411 W LISBON AV
073610161,12/27/2007,02:47 PM,7,FORCIBLE RAPE,,,,,
073610178,12/27/2007,08:21 PM,7,MOTOR VEHICLE THEFT,,,,,3806 N 51ST BL
073610188,12/27/2007,08:46 PM,7,ALL OTHER LARCENY,,,,,6014 W MEDFORD AV
073610190,12/27/2007,09:44 PM,7,MOTOR VEHICLE THEFT,,,,,3040 N 41ST ST
073610196,12/27/2007,07:47 PM,7,ROBBERY,,,,,3501 W BURLEIGH ST
073610212,12/27/2007,10:47 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,4210 N 47TH ST
073610213,12/27/2007,10:42 PM,7,THEFT FROM MOTOR VEHICLE,,,,,3845 N 69TH ST
073620002,12/27/2007,10:27 PM,7,MOTOR VEHICLE THEFT,,,,,3534 N 85TH ST
073000010,12/26/2007,04:17 AM,7,ALL OTHER LARCENY,,,,,6003 W FOND DU LAC AV
073600009,12/26/2007,12:47 AM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3626 N 94TH ST
073600032,12/26/2007,07:21 AM,7,MOTOR VEHICLE THEFT,,,,,4346 N 42ND PL
073600037,12/26/2007,08:18 AM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3770 N 77TH ST
073600042,12/26/2007,08:41 AM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3631 N 76TH ST
073600047,12/26/2007,09:04 AM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,5151 N 87TH ST
073600050,12/26/2007,09:15 AM,5,STATUTORY RAPE,,,,,
073600063,12/26/2007,10:28 AM,7,SIMPLE ASSAULT,,,,,4036 N 90TH ST
073600067,12/26/2007,11:18 AM,7,THEFT FROM MOTOR VEHICLE,,,,,4678 N 79TH ST
073600071,12/26/2007,11:44 AM,7,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,5706 W KEEFE AV
073600075,12/26/2007,10:20 AM,7,AGGRAVATED ASSAULT,,,,,4959 N 42ND ST
073600076,12/26/2007,12:04 PM,7,ALL OTHER LARCENY,,,,,6800 W CAPITOL DR
073600083,12/26/2007,11:45 AM,7,BURGLARY/BREAKING AND ENTERING,,,,,4975 N 51ST BL
073600088,12/26/2007,10:57 AM,7,BURGLARY/BREAKING AND ENTERING,,,,,4737 N 78TH CT
073600102,12/26/2007,01:18 PM,7,MOTOR VEHICLE THEFT,,,,,8040 W GRANTOSA DR
073600103,12/26/2007,01:58 PM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,4406 W HAMPTON AV
073600105,12/26/2007,01:20 PM,7,MOTOR VEHICLE THEFT,,,,,8700 W GRANTOSA DR
073600117,12/26/2007,03:38 PM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3269 N 53RD ST
073600119,12/26/2007,02:33 PM,7,SIMPLE ASSAULT,,,,,8117 W VILLARD AV
073600133,12/26/2007,04:09 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,4234 N 52ND ST
073600134,12/26/2007,04:38 PM,7,MOTOR VEHICLE THEFT,,,,,4402 N 37TH ST
073600135,12/26/2007,04:36 PM,7,ALL OTHER LARCENY,,,,,2721 N 94TH ST
073600138,12/26/2007,05:44 PM,5,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,4959 N 19TH ST
073600139,12/26/2007,04:26 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,4621 N SHERMAN BL
073600141,12/26/2007,06:26 PM,7,THEFT FROM MOTOR VEHICLE,,,,,5325 W FOND DU LAC AV
073600143,12/26/2007,06:31 PM,7,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2944 N 54TH ST
073600148,12/26/2007,05:29 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,4604 N HOUSTON AV
073600150,12/26/2007,06:15 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,4521 N 75TH ST
073600158,12/26/2007,05:51 PM,7,AGGRAVATED ASSAULT,,,,,4424 N 58TH ST
073600171,12/26/2007,07:58 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,3428 N 56TH ST
073600172,12/26/2007,08:32 PM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,7407 W BECKETT AV
073610004,12/26/2007,11:51 PM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3800 N 58TH BL
073610005,12/26/2007,11:33 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,4153 N 63RD ST
073610006,12/26/2007,05:40 PM,7,ALL OTHER LARCENY,,,,,4601 W FOND DU LAC AV
073590018,12/25/2007,01:11 AM,7,AGGRAVATED ASSAULT,,,,,3373 N 83RD ST
073590031,12/25/2007,05:11 AM,7,SIMPLE ASSAULT,,,,,2841 N 60TH ST
073590038,12/25/2007,08:37 AM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,4269 N 52ND ST
073590039,12/25/2007,07:39 AM,7,BURGLARY/BREAKING AND ENTERING,,,,,3424 N 45TH ST
073590040,12/25/2007,08:41 AM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,DISORDERLY CONDUCT,,,,3515 W LOCUST ST
073590041,12/25/2007,09:20 AM,7,THEFT FROM MOTOR VEHICLE,,,,,4230 W CONCORDIA AV
073590048,12/25/2007,10:38 AM,7,BURGLARY/BREAKING AND ENTERING,,,,,3842 N 88TH ST
073590049,12/25/2007,11:06 AM,7,MOTOR VEHICLE THEFT,,,,,5000 N HOPKINS ST
073590050,12/25/2007,09:11 AM,7,BURGLARY/BREAKING AND ENTERING,,,,,8908 W CENTER ST
073590059,12/25/2007,12:22 PM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,4110 N 61ST ST
073590068,12/25/2007,11:03 AM,7,BURGLARY/BREAKING AND ENTERING,,,,,4543 N 48TH ST
073590092,12/25/2007,05:57 PM,7,MOTOR VEHICLE THEFT,,,,,2870 N 36TH ST
073590093,12/25/2007,01:46 PM,7,ROBBERY,,,,,2701 N 76TH ST
073590102,12/25/2007,07:25 PM,7,THEFT FROM MOTOR VEHICLE,,,,,3330 N 46TH ST
073590112,12/25/2007,09:12 PM,7,AGGRAVATED ASSAULT,,,,,4935 W FAIRMOUNT AV
073590114,12/25/2007,09:37 PM,7,ALL OTHER LARCENY,,,,,2700 N SHERMAN BL
073580003,12/24/2007,12:26 AM,7,MOTOR VEHICLE THEFT,,,,,4536 N 85TH ST
073580030,12/24/2007,07:36 AM,7,SIMPLE ASSAULT,,,,,3955 N 86TH ST
073580031,12/24/2007,08:15 AM,7,BURGLARY/BREAKING AND ENTERING,,,,,3034 N 87TH ST
073580038,12/24/2007,09:39 AM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,6941 W FOND DU LAC AV
073580039,12/24/2007,09:55 AM,7,AGGRAVATED ASSAULT,,,,,4243 W FIEBRANTZ AV
073580043,12/24/2007,10:26 AM,7,ALL OTHER LARCENY,,,,,2817 N 36TH ST
073580044,12/24/2007,10:13 AM,7,MOTOR VEHICLE THEFT,,,,,2749 N 51ST ST
073580053,12/24/2007,11:50 AM,7,ALL OTHER LARCENY,,,,,5037 N 74TH ST
073580069,12/24/2007,01:19 PM,7,MOTOR VEHICLE THEFT,,,,,3409 N 45TH ST
073580073,12/24/2007,11:02 AM,7,BURGLARY/BREAKING AND ENTERING,,,,,3908 N 83RD ST
073580076,12/24/2007,02:21 PM,7,MOTOR VEHICLE THEFT,,,,,2872 N 37TH ST
073580080,12/24/2007,01:40 PM,7,ROBBERY,,,,,4528 W KEEFE AV
073580083,12/24/2007,12:07 PM,7,AGGRAVATED ASSAULT,,,,,4719 N 52ND ST #1
073580088,12/24/2007,03:36 PM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3630 N 86TH ST
073580098,12/24/2007,02:56 PM,7,ALL OTHER LARCENY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,4110 N 76TH ST
073580100,12/24/2007,03:21 PM,7,THEFT FROM MOTOR VEHICLE,,,,,3441 N 54TH ST
073580108,12/24/2007,01:53 PM,7,MOTOR VEHICLE THEFT,,,,,2720 N 34TH ST
073580109,12/24/2007,04:14 PM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3376 N 53RD ST
073580111,12/24/2007,04:41 PM,7,MOTOR VEHICLE THEFT,,,,,3522 N 82ND ST
073580114,12/24/2007,06:18 PM,7,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2857 N 39TH ST
073580117,12/24/2007,06:24 PM,7,SIMPLE ASSAULT,,,,,5145 N 62ND ST
073580121,12/24/2007,07:26 PM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,4801 W CAPITOL DR
073580128,12/24/2007,06:35 PM,7,MOTOR VEHICLE THEFT,,,,,5001 N 63RD ST
073580128,12/24/2007,06:35 PM,7,SIMPLE ASSAULT,,,,,5001 N 63RD ST
073580130,12/24/2007,07:25 PM,7,SIMPLE ASSAULT,,,,,4623 W VILLARD AV
073580136,12/24/2007,09:48 PM,7,THEFT FROM MOTOR VEHICLE,,,,,3302 N SHERMAN BL
073580141,12/24/2007,10:03 PM,7,SIMPLE ASSAULT,,,,,5000 W CHAMBERS ST
073580147,12/24/2007,10:27 PM,7,ALL OTHER LARCENY,,,,,3043 W VILLARD AV
073580148,12/24/2007,08:05 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,5131 N 70TH ST
073590001,12/24/2007,10:27 PM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3742 N 76TH ST #12
073590004,12/24/2007,09:55 PM,7,FORCIBLE SODOMY,,,,,
073570014,12/23/2007,05:00 AM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,TRESPASSING,,,,4628 N 76TH ST #4
073570031,12/23/2007,04:15 AM,7,AGGRAVATED ASSAULT,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,DISORDERLY CONDUCT,,,5157 N 61ST ST
073570049,12/23/2007,08:59 AM,7,ALL OTHER LARCENY,,,,,3180 N COLONIAL DR
073570054,12/23/2007,08:33 AM,7,BURGLARY/BREAKING AND ENTERING,,,,,5045 N HOPKINS ST #APT24
073570056,12/23/2007,09:39 AM,7,AGGRAVATED ASSAULT,,,,,3151-A N 39TH ST
073570076,12/23/2007,11:02 AM,7,ROBBERY,,,,,5204 W FOND DU LAC AV
073570078,12/23/2007,11:40 AM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,4136 N 71ST ST
073570079,12/23/2007,11:21 AM,7,ROBBERY,,,,,4110 N 76TH ST
073570082,12/23/2007,11:02 AM,7,BURGLARY/BREAKING AND ENTERING,,,,,4409 N 39TH ST
073570087,12/23/2007,01:56 PM,7,THEFT FROM MOTOR VEHICLE,,,,,4420 N 56TH ST
073570099,12/23/2007,02:57 PM,7,AGGRAVATED ASSAULT,,,,,2743 N 34TH ST #LOWER
073570104,12/23/2007,04:17 PM,7,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,4109 N 63RD ST
073570111,12/23/2007,03:31 PM,7,MOTOR VEHICLE THEFT,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,4252 N 50TH ST
073570116,12/23/2007,04:43 PM,7,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,5825 W HOPE AV
073570125,12/23/2007,05:45 PM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2908 N 45TH ST
073570133,12/23/2007,06:42 PM,7,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,3004 N 56TH ST
073570136,12/23/2007,06:26 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,4149 N 67TH ST
073570155,12/23/2007,06:39 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,3941 N 80TH ST
073570158,12/23/2007,07:39 PM,7,MOTOR VEHICLE THEFT,,,,,2947 N 38TH ST
073570160,12/23/2007,08:22 PM,7,MOTOR VEHICLE THEFT,,,,,4218 N 70TH ST
073570169,12/23/2007,09:14 PM,7,SIMPLE ASSAULT,,,,,2824 N 45TH ST
073570174,12/23/2007,09:02 PM,7,AGGRAVATED ASSAULT,,,,,3300 W CAMERON AV #UPPER
073560006,12/22/2007,12:44 AM,7,MOTOR VEHICLE THEFT,,,,,4500 N HOPKINS ST
073560007,12/22/2007,12:09 AM,7,MOTOR VEHICLE THEFT,,,,,3254 N 54TH ST #LWR
073560019,12/22/2007,01:39 AM,7,SIMPLE ASSAULT,,,,,7515 W CAPITOL DR
073560040,12/22/2007,05:05 AM,7,BURGLARY/BREAKING AND ENTERING,,,,,5835 W HAMPTON AV
073560042,12/22/2007,05:13 AM,7,BURGLARY/BREAKING AND ENTERING,,,,,6028 W FOND DU LAC AV
073560044,12/22/2007,07:16 AM,7,MOTOR VEHICLE THEFT,,,,,3880 N 44TH ST
073560047,12/22/2007,07:56 AM,7,THEFT FROM MOTOR VEHICLE,,,,,6100 W MARION ST
073560052,12/22/2007,10:18 AM,5,ROBBERY,,,,,1737 W HAMPTON AV
073560057,12/22/2007,09:17 AM,7,MOTOR VEHICLE THEFT,,,,,2913 N 37TH ST
073560058,12/22/2007,10:12 AM,7,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2956 N 39TH ST
073560061,12/22/2007,10:46 AM,7,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,5100 W BURLEIGH ST
